TradingDay,EP_TTM,BP,EBIT2MV,SP1_TTM,REP_TTM,RBP,RT_2M,RT_3M,RT_6M,TO_1M,PRank_1M,ACD5,AmountIR5,CCI5,StyleBias20,ILLIQ,BCVP,M4,ROE,ROATTM,GrossIncomeRatioTTM,E_Growth2,OR_Growth2,SHNum,FundsHoldPropT,DivR1,VOL_orth_ZS,Beta_orth_ZS,Expect_EP,Expect_E_Growth,Rating
2017-02-03,0.02136468402633922,-0.1472921824603844,-0.03058866429739883,-0.07655055024826524,0.0765441711354503,0.1145699868797267,-0.257298528793964,-0.24931910888394762,-0.1503995442966709,0.31119042544716474,-0.1987453751446159,-0.1245264589646069,0.07580784692434424,-0.13281511368309032,-0.10179447038231286,0.09297959810738668,-0.03965111521696756,-0.20876104956138186,0.11034901977659049,0.169784406805022,0.09352680640144989,0.002661419784586095,0.017104606647703715,-0.10815673680364257,-0.021665822536361727,-0.07556270732485187,0.1474998351961952,0.2030701712259919,0.022804837246638142,-0.030478731422231224,-0.10251821254244758
2017-02-06,-0.09214926203636904,0.049795930834641004,-0.023667797366174494,0.11068126135498703,-0.08349095045930255,-0.1843712488703759,0.18323774817976585,0.17662130759048586,0.1924237166812163,0.039683174835718725,-0.005945436232310344,-0.10919429166877474,-0.04731655127455293,-0.12679628835625342,0.04791824516760073,-0.18587979353386758,0.013153038125871121,-0.02012094391798758,-0.11744821049737122,-0.1630077810786218,-0.1700075489798252,0.03589366335167755,0.02226478791138831,0.07624362093345674,-0.10285227624709435,-0.04776006317560241,0.0445673746960065,-0.12087571724041907,-0.07776604170452237,-0.037502948666462976,-0.0912732526638414
2017-02-07,0.02358117156232323,-0.06284528694899186,0.013045329969027014,-0.04470025507615827,0.03496329761476963,0.10119403158671397,-0.22744330107657068,-0.21532991413565955,-0.15812350196466812,0.14698017573100064,-0.08925557062724161,-0.044090829231963904,0.1349270800724242,-0.01877661356469846,-0.08040854290816926,0.04381888295071575,-0.03970803941088398,-0.04033244030598673,0.09150774114343567,0.11516944210453667,0.0797497608520202,0.00921523743711978,0.053680719214421184,-0.013404045694906786,0.024938494210961178,-0.027587084571041982,0.06098379283134399,0.22096627466413568,0.04818162872973233,-0.04008640931239624,-0.03637587543035002
2017-02-08,-0.0015616796917068874,0.06402043520562131,-0.011840155295184694,0.01528528190324544,0.10721248432319991,0.1632927096476111,-0.24863147677918804,-0.2605067989332461,-0.1774864170133182,0.023466238887191203,-0.23984662626692632,-0.19583579996040634,0.1919628242300335,-0.15881648711965526,-0.16309570596957795,0.10263563901148594,0.012231215141867043,0.01434455416984129,-0.03083420672336411,-0.014917863895058971,-0.0023664574765489186,0.012453817301942763,0.019441351323732196,-0.04977842775199937,-0.028771207978446085,0.0107291584280663,0.06936310292381517,0.06663601080838066,-0.00673763789851153,0.032216954453199546,-0.03008683332735488
2017-02-09,0.10598568070299524,0.35971659252891963,0.21273415971290566,0.28215761966655006,-0.055472268444869036,-0.09908230657583104,0.1733129618388774,0.19832977936681725,0.12524263298671554,-0.27080148517429886,0.08843886573517368,-0.21396015423636272,0.0018661250861939024,0.046416885654484145,-0.06165341161637517,-0.12439093525497368,-0.021993948719015548,0.024985505060494927,-0.057656173691678914,-0.1864195731707934,-0.17297946367026204,0.03154872491941623,0.03040960286033525,0.2571569455264415,-0.05855322581862108,0.08290313515518127,-0.22624724108616745,-0.17300902504666257,0.12092715933119741,-0.004515142971480402,0.029001082041775945
2017-02-10,0.09853429637371211,-0.0691442156247619,0.08503165642740271,0.01887645535602622,0.024370402743262683,0.09150670718266181,-0.1503370920329223,-0.131430335923353,-0.0897389397746066,0.11219548784980306,-0.06819969006692211,-0.10387800817906322,0.152131800415034,-0.15007796555554653,0.02840895321169164,0.009644382996840012,0.01823789705456551,-0.14045155466037068,0.16930212819279672,0.16759551411518067,0.09680104281377264,-0.022719094080911502,0.025924708707680315,0.024064543080790236,-0.020399121979294346,-0.03823450284129303,0.05273995888581869,0.056401671147707465,0.12012068092259735,-0.0704385172036939,-0.0313017008089549
2017-02-13,0.06782121257898285,0.0020575929942301305,0.06454302979808474,0.0872104383659566,0.013659064444673684,-0.0687008033503674,0.08687176984489212,0.09533912102022916,0.03927467705292972,-0.02798302478382092,0.10769200433382209,-0.0106304721626046,-0.03206665951052201,0.038424482131937485,0.06348684249703943,-0.07963823823153272,-0.05435988490007062,-0.1595283277767953,0.08074810120907054,0.06765632670999112,-0.04720427500383722,0.026047713282324785,0.04104689082228124,0.09426972460578867,-0.026531817942589794,-0.05655433788238581,-0.04574504108359488,-0.017437405245356304,0.05389855921514654,-0.0058310801389455935,-0.0029794332978389858
2017-02-14,0.08913381733664649,-0.07534802612835564,0.09052196333422377,-0.07070725461658468,-0.039753826837130225,0.08974800476431982,-0.12450623986369963,-0.017238976762332204,-0.06325374992941687,-0.2010250352552785,-0.06027044888981674,-0.11709608210736532,0.10341059240580723,-0.01937710819658176,0.023135705439589996,0.09781845323529838,0.0038487849176607313,-0.12500336536756487,0.13147000677851076,0.11341486685716455,0.08570160154255775,-0.044229219444520386,-0.019205304084716452,0.00870462769566871,-0.04985379051302891,-0.059050001466264455,-0.1818484984337214,-0.07139897666240941,0.12591327180065393,-0.13254207975558221,-0.12475121224541562
2017-02-15,-0.008345891155019084,0.2423236300632443,0.09886956426750376,0.1753180374769824,-0.04993955903225486,-0.10434015022085688,0.19995807986913056,0.1328657777633877,0.08988923151668178,0.04126612088887987,0.10807798264403469,0.04645514791143334,-0.0062045095909053745,-0.02312669869234753,-0.11741555602298931,-0.2445991918617353,-0.032913517027418696,0.10406547310843914,-0.11971414968432308,-0.18532976051385142,-0.14780436006630523,0.0045697046670404645,-0.0018261062645169976,0.20256281949823993,-0.04407578754294922,0.048916241787898024,-0.049293209160051234,-0.02764156987741212,0.023254455605439435,-0.028621775792920724,-0.03580773224896708
2017-02-16,0.05475776900170923,0.02209447523366921,0.051171522854051674,-0.005008141358771247,-0.019472531823584157,0.054271605521081734,-0.0005236235684577217,0.045436880270552565,-0.013400719252328337,-0.30989042909023395,-0.05651726913730167,-0.10118604152374332,0.06510725570591964,-0.1133570825074922,-0.058026421721970284,0.017670686695124088,-0.06348556561197287,0.009381922934670224,0.004092340290158746,0.01274903416201242,0.037711508842903314,-0.040161015465936985,-0.011279361147547093,0.004808782649016672,0.050057561073891386,0.07109219287455938,-0.19194305623903163,-0.04530876999052194,0.0583516283941938,-0.022820595779314216,0.04477652099189769
2017-02-17,0.2163083378101781,0.3620374406718304,0.2553363238170285,0.3079676760698018,-0.018031065552365427,-0.06286869896882649,0.2289640817494694,0.17010578557033657,0.05243012586578917,-0.0556471874430443,0.0875964214208624,-0.0202992877232113,0.05141603236436078,0.016963349585679976,-0.046710269925464724,-0.22397546398746113,-0.06580110026836268,0.030427779439682185,0.053672991993668415,-0.05595067400657601,-0.06079291089288538,0.031953341626730684,-0.0017377723096309262,0.22883958166215645,0.02226118183426268,0.17765586684481233,-0.05885202006708311,-0.11911018277677103,0.2012212106688024,0.041706208350747495,0.0988077423885686
2017-02-20,0.005252334767028824,-0.16241849560220017,-0.09362969166841281,-0.12386130228983296,0.18133813378361685,0.24238204514375528,-0.334344898631238,-0.3594872737661097,-0.29158241619473824,0.1520304683162647,-0.30344001143423854,-0.3791525513507436,0.19333141266092307,-0.3851441755604667,-0.16622263134045254,0.19248014011853068,-0.06964684310901423,-0.21241450246056964,0.11319546724064541,0.1793200169971858,0.1665396502911341,-0.003280195533810796,-0.004512798894524895,-0.13092613035183856,0.05113389905587616,-0.05976931260718426,0.1497497337037064,0.21897575736170793,-0.02509577522729296,0.05032502936463859,-0.008684005520311575
2017-02-21,0.06548649407510873,0.09272255602317926,0.07529247105734944,0.09611388488915279,0.005343449819614786,-0.022787637930382666,-0.008148584873563106,-0.00993308045349951,-0.020642977987070838,-0.030548131744934728,0.03407406852481301,-0.0760125457950793,0.10582088875199626,0.06656115939458375,-0.06533977810922337,0.025764391101700958,-0.052924624384463735,-0.07437638994471744,0.04319156524248791,0.00288243315687468,-0.0167018533748582,0.0041268340615412315,-0.01220779287800371,-0.020489444985905096,0.03740283783979995,0.060715231325821205,-0.059925400804830935,0.024689493574914557,0.05426155109485138,0.04487961353350562,0.023953122490710674
2017-02-22,0.05399142382520541,-0.24743702769314438,-0.053220421917552586,-0.18426084775776744,0.13142605792165354,0.228175193226317,-0.2676528339652604,-0.29453933393248477,-0.2533862727762497,-0.09305924319348585,-0.10931829473925844,-0.22026507635744916,0.0627470952751129,-0.08891211199155463,-0.08541359580425502,0.25928982565147046,-0.1303562115903074,-0.11132373271192025,0.19255654983287626,0.2855842638798636,0.20705291479543625,-0.050176141341614466,-0.03419119845463655,-0.15997375922236654,0.05284626742603461,-0.06904546986283286,-0.039906826022084924,0.14593225262192683,0.03379843083378712,0.025485589811352977,-0.020787812352712022
2017-02-23,-0.011880082448389052,-0.20494100801512763,-0.08749305434404048,-0.1819900656789165,0.09112335078222641,0.21071791016585303,-0.29544980616470723,-0.2783853860898887,-0.21034856656457504,-0.003663562984128729,-0.17448213892284517,-0.16930025920528988,0.15437562123309995,-0.14875887169433344,-0.04332915229902935,0.22225674555822644,0.036933094408677765,0.00021501932371777486,0.07336365280672266,0.1565530775238211,0.1379789957173072,-0.04284465210603615,-0.04115330387322499,-0.1414890876649662,0.009446436452813177,-0.07421107139987691,0.019253836645165057,0.16493257876065376,-0.006781541954984661,-0.027333034212502372,-0.04881581918806553
2017-02-24,-0.03061167704688341,-0.12763071268553897,-0.08461004156294691,-0.0897666322020452,0.0808911343329675,0.08542941661829993,-0.10587563443182262,-0.05824466910892624,-0.0556868964611132,-0.19835189606830655,-0.07511515150094651,-0.10087744182952992,0.05799125576601106,0.0014143226105837673,0.03971262617267797,0.10089640376195842,-0.06447462826456087,-0.1591641920071036,0.05344975129909434,0.058002418280458615,0.02811848223591993,0.04684855970290961,0.024464954327644905,-0.11558615269140732,0.06830999019852066,-0.07423741324384567,-0.04795228441788266,-0.018739418432030103,-0.05799541943006038,0.0559558769859052,0.02167598543263313
2017-02-27,0.02403350790243005,-0.004384442370666072,0.0261398680828047,0.03420222350464945,0.016219028105798627,-0.052683777894740436,0.0032519332368936937,-0.002851463051303168,0.03097370017525874,0.12462490890492553,-0.010117609018350453,-0.06329702198939013,0.0811887150563493,-0.08957001459406866,-0.022152800882668112,-0.05456784280134083,-0.008954911067733409,-0.11709686810822922,0.05910326513278211,0.04223181718314789,-0.020710055398201924,0.02234692543942069,0.04588525706482781,0.07524338207794395,-0.09513885511708899,-0.047458519412670666,0.04456967577915545,0.09433539611068417,0.02764587885857708,-0.01409056924221393,-0.04515307514193471
2017-02-28,-0.06884537207382362,0.0316782662568394,-0.04726558990737028,0.03290524690800418,0.04523059348135689,-0.007509415758308021,-0.04422871611389889,-0.026279589883936437,0.02308766505386212,-0.05045519765414104,-0.15767385250415464,-0.1925912713314607,0.08922085013286753,-0.18650953981028315,-0.023017894786377426,-0.0174229871042578,-0.06417044515406294,-0.14420447230540798,-0.09937286621452918,-0.09235542637294245,-0.05790676815773716,0.05152084334837528,8.742783214179188e-05,-0.024525542941699764,-0.005077095383428158,0.020706364270126284,-0.029747254895320985,0.01429909930958992,-0.06723254095224761,0.041590381575056644,-0.008736299249871415
2017-03-01,0.060750808094337805,-0.07445386877200098,0.04684977976241775,-0.021722126916835942,0.017533987516389443,0.06523644946114768,-0.04212945069279739,-0.01645825417611323,-0.05989012829783896,-0.15068092641783132,0.06327642722522603,0.03606501232394228,0.039246382060574576,-0.015918414128965656,0.012926405606994451,0.07807799654991825,-0.08612858966831602,-0.03332471047926588,0.13981085785162356,0.10988037041917181,0.04450399391969728,0.0006578762143993407,0.04683428242432447,-0.01673931107638126,0.0651536459296522,-0.03212299581446307,-0.1861003907007196,0.014185305105623585,0.07205072020854619,-0.006428802729192509,0.049907310352015254
2017-03-02,0.05770574389301748,-0.12203522725607706,-0.05278731295839863,-0.10385227487155654,0.08513515584806897,0.1410685485291741,-0.12260144463867144,-0.17271065366984537,-0.18312356783835176,-0.07120401030000442,0.07784611865453626,0.02935393964068784,-0.016539795996385286,-0.0036357217905674828,-0.12779820957135019,0.18124554036608875,-0.134694255975971,-0.06121490574050072,0.09902889597663755,0.16956242316432138,0.13473701529127005,-0.05010965384136693,-0.023516056293029886,-0.18029968804432367,0.1447594364410422,0.07472724414349005,-0.03259295892758597,0.13920775172776106,0.0299506190934822,0.07290323828854203,0.10055720025323307
2017-03-03,-0.028869428522064207,-0.11512417237152504,-0.07794599321430612,-0.08879604937591502,0.08204085293617325,0.08979705485357548,-0.15744240876415536,-0.22368694713756557,-0.19075735245652525,0.17012164240725838,0.03227199730557167,-0.06762095217011163,0.09870524072113582,-0.06759519780568538,-0.13361187329247842,0.21857760185922698,-0.0322466609763711,-0.09986739691623556,0.07561249547052992,0.14216658782172284,0.13408747899644952,0.008740323066145604,0.012267677889307885,-0.10729213397032764,0.019098588829552406,-0.03133617347185442,0.03473126398496522,0.2177272121255893,-0.014006737130142895,0.016060210788188742,-0.021017926436125958
2017-03-06,0.06374437857826465,-0.13465209709330697,0.0024247677833562787,-0.11562971180906662,0.0664912473241356,0.17118389211855828,-0.2559702798707994,-0.24132472244371408,-0.19725344030454472,-0.02565730324077595,-0.0314498225878835,-0.08021151790940596,0.09819453319592425,0.003268075360271691,-0.024895981167321193,0.15042669182643567,0.013012606188226588,-0.0977568945417445,0.13528265196958383,0.16912111297723306,0.169757857832674,-0.028048226551785377,-0.034860086496537476,-0.08261678182673055,0.015460169430863186,-0.028908886039807256,0.0014805390423326635,0.06110913335924768,0.06943909925987497,-0.038998793380264705,-0.03724885314924491
2017-03-07,-0.009083504242349189,-0.008186928939745822,0.02415885602167338,0.015896847001444236,-0.024505196815683934,-0.056362484271725154,-0.030778481825368017,0.0935258242758661,0.13049595208466053,-0.08926488988748751,-0.18016036437582744,-0.18621383904738026,0.05255794549548623,-0.13778225030561458,0.10925016706138517,-0.03810208690655208,0.03022617705437037,-0.11617462287432002,-0.013867896267710806,-0.027340850492616985,-0.05381749185519382,0.00994462860226627,0.009723091959503345,0.036376042179363244,-0.019990267474938702,-0.04211723934980698,-0.046307672345129045,-0.0812345632964232,-0.0015322603990606531,-0.04512048532266987,-0.06224615494369348
2017-03-08,-0.055810011933633955,-0.08854576424407391,-0.07521720246823824,-0.10314607811507702,-0.020037140022647344,0.02863620918186471,-0.06840445611746862,-0.04598323667746317,-0.005053007052391809,-0.18682433216228284,0.05653783764124265,0.04937162142113645,-0.10681603026442266,0.016969324809689632,-0.060689059904478045,0.10459866694892403,-0.12865566118135965,-0.04426899953265104,-0.041897180434130904,-0.03172718975993267,0.05873006593329981,-0.003942227489807265,-0.025285802701158384,-0.12117874428217461,0.03130145386414081,-0.002588130611567134,-0.0899038399090408,0.019999453872964715,-0.05158311290978323,-0.01901990106324174,0.008158027015343912
2017-03-09,0.08093826795305048,-0.027554136369062954,0.055452774135082296,0.01890945096347616,0.02969853001810648,-0.05395771649615554,0.029732688899327873,-0.010271664185918428,0.029844775803173438,-0.06014996885308765,0.0011420380689495194,-0.0559013785566141,-0.006625591360312141,-0.08524829804426926,-0.08857962625935603,0.10727364069678845,-0.09189063203038861,-0.03500255006210565,0.1124958391853482,0.12241007808688174,0.06392448629656287,-0.012825976498154907,-0.017767637977449714,-0.08534358303768637,0.006280091441327456,0.03943609146696087,-0.00025413815255696305,-0.0009410715869827816,0.04205682822984558,0.08543861048635329,0.05591266038888665
2017-03-10,0.15797881399791525,0.03649043338989395,0.11467290141689071,0.07245419812452612,0.04171276469601737,0.007004946488110129,0.1373460360102368,-0.0003830552373120449,-0.05768466245323299,0.10043881984020381,0.07019592056218121,-0.05226757221690637,0.03990510912669449,-0.05068764255139505,-0.08704418008306203,-0.012730897727434645,-0.07356266284195402,-0.07809908948649615,0.19134953179429795,0.16906818632984383,0.07943593152414723,0.008479616492651654,0.009511066459811516,0.05370263339525168,0.11609589972307008,0.0398174816795224,-0.004155671323190036,0.0642906436705317,0.13942059696297365,0.05914482416186895,0.09833645427718153
